video_id,video_title,categoryId,category,tags,published_date,thumbnails_medium_url,description,channel_id,crawled_time
lOhRZh1KQR4,"Kisah Ong Keng Hong, Penyebar Islam yang Dimakamkan di Klenteng Sam Poo Kong",25,News & Politics,Not found,2022-02-01 12:00:11,https://i.ytimg.com/vi/lOhRZh1KQR4/mqdefault.jpg,"BETANEWS.ID, SEMARANG - Pemandangan unik terlihat di Klenteng Sam Poo Kong saat perayaan Tahun Baru Imlek tahun ini. Selain warga Tionghoa yang melakukan ibadah, beberapa pengunjung juga berziarah ke makam muslim yang berada di dalamnya.

Makam tersebut merupakan seorang awak kapal dari Laksamana Cheng Ho yang bernama Ong Keng Hong. Ulama yang dimakamkan di dalam klenteng tersebut juga disebut sebagai Kiai Juru Mudi.

Baca berita selengkapnya di: https://betanews.id/2022/02/kisah-ong-keng-hong-penyebar-islam-yang-dimakamkan-di-klenteng-sam-poo-kong.html

#BetaNewsID #InspirasiHariIni

----------------------------------------------------------------------
Instagram Beta: https://www.instagram.com/betanews.id/
FP Facebook Beta: https://www.facebook.com/betanewsID/
Twitter Beta: https://twitter.com/betanews_id
----------------------------------------------------------------
TENTANG KAMI
----------------------------------------------------------------
Beta adalah media online yang lahir di era digital yang dibuat khusus untuk milenial dan gen-Z yang ingin maju dan berkembang. Berita yang disajikan unik, menarik dan inspiratif, serta dikmas dalam bentuk tulisan, foto dan video.
---------------------------------------------------------------
Alamat: Salam Residence Blok C No. 87, Dersalam, Bae, Kudus. Telp. (0291) 2916432, Email: betanews.red@gmail.com",UCNrIahtytCBobTAa6pFWfTA,2022-09-22 11:25:26
87q8MAEoXvQ,RELIGION & PEACE : Role and Contribution of Indonesian Islam to The World - Mr. Prof.Mark. R. W.,27,Education,Not found,2022-03-14 23:19:49,https://i.ytimg.com/vi/87q8MAEoXvQ/mqdefault.jpg,"#ALZAYTUN #TOLERANDAMAI #TOPOBROTO
Kuliah Umum oleh :  Mr. Prof.Mark. R. Woodward
Department of Anthropology, Arizona State University. Ahli Islam Jawa.
Judul : Religion and Peace : Role and Contribution of Indonesian Islam to The World.",UCvH7PUazcj1S-B-pz-lNPpQ,2022-09-22 11:25:26
jdWP6ymisoE,Penjelajah Terbesar Berjasa Menyebarkan Agama Islam di Indonesia #tokohsejarah #faktasejarah,27,Education,Not found,2022-02-02 11:30:53,https://i.ytimg.com/vi/jdWP6ymisoE/mqdefault.jpg,"Penjelajah Terbesar Berjasa Menyebarkan Agama Islam di Indonesia #tokohsejarah #faktasejarah 
#sejarahislamindonesia
#kisahlaksamanachengho


Laksamana Cheng Ho adalah seorang penjelajah terkenal dari China yang mengembara antara 1405-1433.

Selama kurang lebih 28 tahun, ia pernah melakukan ekspedisi ke berbagai negeri di Afrika dan Asia, termasuk Indonesia.

Laksamana Cheng Ho adalah salah satu orang yang berjasa menyebarkan agama islam masuk ke indonesia. 

Bagaimana kisahnya.. yuk langsung aja tonton video ini sampai habis.",UCiXRqJOl4I57AQrlXOVsQvw,2022-09-22 11:25:26
keZUctEIRQA,Festival Cheng Ho 2018,22,People & Blogs,Not found,2018-08-12 03:56:34,https://i.ytimg.com/vi/keZUctEIRQA/mqdefault.jpg,,UCG7pM1CYTKmBleb-iw9A4fw,2022-09-22 11:25:26
KzxzZxYOs7U,"Klenteng Sam Poo Kong, Semarang - Indonesia",22,People & Blogs,Not found,2016-06-29 23:14:42,https://i.ytimg.com/vi/KzxzZxYOs7U/mqdefault.jpg,"Juni 2016.

Kelenteng Gedung Batu Sam Po Kong adalah sebuah petilasan, yaitu bekas tempat persinggahan dan pendaratan pertama seorang Laksamana Tiongkok beragama islam yang bernama Zheng He / Cheng Ho. Terletak di daerah Simongan, sebelah barat daya Kota Semarang. Tanda yang menunjukan sebagai bekas petilasan yang berciri keislamanan dengan ditemukannya tulisan berbunyi ""marilah kita mengheningkan cipta dengan mendengarkan bacaan Al Qur'an"". Disebut Gedung Batu karena bentuknya merupakan sebuah Gua Batu besar yang terletak pada sebuah bukit batu, orang Indonesia keturunan cina menganggap bangunan itu adalah sebuah kelenteng - mengingat bentuknya memiliki arsitektur bangunan cina sehingga mirip sebuah kelenteng. Sekarang tempat tersebut dijadikan tempat peringatan dan tempat pemujaan atau bersembahyang serta tempat untuk berziarah. Untuk keperluan tersebut, di dalam gua batu itu diletakan sebuah altar, serta patung-patung Sam Po Tay Djien. Padahal laksamana cheng ho adalah seorang muslim, tetapi oleh mereka di anggap dewa. Hal ini dapat dimaklumi mengingat agama Kong Hu Cu atau Tau menganggap orang yang sudah meninggal dapat memberikan pertolongan kepada mereka.

Menurut cerita, Laksamana Zheng He sedang berlayar melewati laut jawa, namun saat melintasi laut jawa, banyak awak kapalnya yang jatuh sakit, kemudian ia memerintahkan untuk membuang sauh. Kemudian merapat ke pantai utara semarang untuk berlindung di sebuah Goa dan mendirikan sebuah masjid di tepi pantai yang sekarang telah berubah fungsi menjadi kelenteng. Bangunan itu sekarang telah berada di tengah kota Semarang di akibatkan pantai utara jawa selalu mengalami proses pendangkalan yang di akibatkan adanya proses sedimentasi sehingga lambat-laun daratan akan semakin bertambah luas kearah utara.

Konon, setelah Zheng He meninggalkan tempat tersebut karena ia harus melanjutkan pelayarannya, banyak awak kapalnya yang tinggal di desa Simongan dan kawin dengan penduduk setempat. Mereka bersawah dan berladang di tempat itu. Zheng He memberikan pelajaran bercocok-tanam serta menyebarkan ajaran-ajaran Islam, di Klenteng ini juga terdapat Makam Seorang Juru Mudi dari Kapal Laksamana Cheng Ho. Sumber : https://id.wikipedia.org/wiki/Klenteng_Sam_Po_Kong",UC-CgaTuSry0UIpjwUoYgQhg,2022-09-22 11:25:26
zoMxn-IecXM,PERAYAAN KEDATANGAN SAM PO KONG ( SAM POO TAY DJIEN) KE 617 SEMARANG DI WARNAI DENGAN ATRAKSI....,19,Travel & Events,Not found,2022-08-01 10:00:40,https://i.ytimg.com/vi/zoMxn-IecXM/mqdefault.jpg,"Hallo sobat aliung TV balik lagi nih. Video kali ini aliung lagi ada di semarang dan akan menetap cukup lama disini. Kebetulan pada saat di Semarang aliung melihat festival arak arakan atau karnaval memperingati hari datangnya SAM POO TAY DJIEN KE 617. Langsung saja di tonton ya

#sampokong 
#semarang 
#jawatengah
#Taykaksie",UCZ-sgnJgshkR9iPjnTbsuoA,2022-09-22 11:25:26
yYvSR1Ox6Uo,Surat ke Kapolri-Yunasril Yuzar SH,22,People & Blogs,Not found,2017-08-15 08:54:29,https://i.ytimg.com/vi/yYvSR1Ox6Uo/mqdefault.jpg,,UCN_vcrtZP7KOA8OBOTM8f5w,2022-09-22 11:25:27
kuLPRH4X2lw,Klenteng sam poo kong di semarang wisata sejarah jangkar raksasa peninggalan laksamana cheng ho,19,Travel & Events,Not found,2020-01-01 15:17:53,https://i.ytimg.com/vi/kuLPRH4X2lw/mqdefault.jpg,Inilah patung laksamana cheng ho terbesar di asia ternyata ada di klenteng sam po kong tepatnya berada di kelurahan semongan semarang jawa tengah . Kisah perjalanan 3 kesatria china ke pulau jawa meninggalkan bangunan klenteng maha agung yaitu klenteng sam po kong di semarang yg menjadi salah satu tempat wisata di semarang sekaligus tempat sembahyang aliran konghucu,UCQc8mImLdHAQufRGSWVPp3w,2022-09-22 11:25:27
TNKL6DfR1rU,Khairuddin Barbarossa,24,Entertainment,Not found,2021-05-04 04:36:18,https://i.ytimg.com/vi/TNKL6DfR1rU/mqdefault.jpg,"Pada awal abad ke-16 Masehi muncullah sosok Khairuddin Barbarossa bersama saudara-saudaranya yang berjihad di kawasan Afrika Utara dan Laut Mediterania. Sejumlah 70.000 Muslim Andalusia pernah diselamatkan Barbarosa ke pantai Maroko dari kekejaman Kerajaan Spanyol yang mempersekusi mereka. Pada tahun 1512, dia bersama saudaranya 'Uruj [Oruç Reis] menjalin kerjasama dengan Sultan Salim I dan dilanjutkan kepada penerusnya, Sultan Sulaiman. Aktivitas jihad Barbarossa di Laut Mediterania didukung penuh secara moril dan militer oleh Khalifah Utsmaniyah. Barbarossa sukses merebut kembali beberapa wilayah di Afrika Utara dan berhasil menumpas pemimpin Muslim yang loyal pada pemimpin kafir.",UCjR6nreDLfMnYA1guai0w_Q,2022-09-22 11:25:27
dYh-A3pvd40,Terungkap !!! Sejarah Asal Usul Sam Po Kong Semarang!!,17,Sports,Not found,2017-03-15 23:40:41,https://i.ytimg.com/vi/dYh-A3pvd40/mqdefault.jpg,Terungkap !!! Sejarah Asal Usul Sam Po Kong Semarang,UCQawmZ512ispmzFtiETJIfg,2022-09-22 11:25:27
zE-VZR6hkj0,Charles C Mann – 1491: New Revelations of the Americas Before Columbus,24,Entertainment,Not found,2020-12-01 08:36:09,https://i.ytimg.com/vi/zE-VZR6hkj0/mqdefault.jpg,"Charles Mann – 1491: New Revelations of the Americas Before Columbus - The more we examine, and dig into American history, the earlier and more complex the story. Charles Mann realized nobody had written a history of the Americas before Columbus arrived. 
​
Get Charles' wonderful book 1491: New Revelations of the America Before Columbus on Amazon amzn.to/3677kly

Charles' book gets into a variety of aspects of early history--and the battles waged in academia as the timeline of human inhabitation of the Americas continues to travel further and further back into time. There are so many great nuggets from this book; you're going to be forced to enjoy this conversation. 

Please watch: ""James Rickards - LIVE on BIDS: The New Great Depression, Currency Wars"" 
https://www.youtube.com/watch?v=FkELlnM14gg --~--
​
​Watch the Live version of this episode - youtu.be/dCJq6ldSlr8

Haiku
Before Columbus 
And before the Indians  
There was history  

Similar episodes: ​
Gerald Horne youtu.be/ry9XDfkHZQs
Victor Davis Hanson youtu.be/pWv3e9odHvo
Bjorn Lomborg youtu.be/RiY57_vJj4A

​Join us in supporting Save the Brave as we battle PTSD. www.savethebrave.org ​ ​​

Executive Producer/Host: Pete A Turner youtu.be/mYoUxRJzXcA  
Producer: Damjan Gjorgjiev youtu.be/3Ciw2tLo_hg ​ ​ ​​ ​​

​​The Break It Down Show is your favorite best, new podcast, featuring 5 episodes a week with great interviews highlighting world-class guests from a wide array of shows.

Another great author pops in on the Break It Down Show. Charles C Mann has written some incredible books about the early history of North America. In this episode specifically, we'll talk about his book 1491, which gets far enough back, that anthropologists and archaeologists start fights with one another to sort out what's what. Have you heard of Carbajal and his journal?  Or about the pre-Clovis mounds?  Your about to have your mind exploded by Charles.  Get 1491 on Amazon https://amzn.to/2H9xco4",UCzpPhHDkj4ZsuLX6JWJTx9w,2022-09-22 11:25:27
bjo5XRh2COw,Masjid Muhammad Cheng Hoo Jambi Terkenal yang Diviralkan Non Muslim,25,News & Politics,Not found,2021-05-13 04:30:04,https://i.ytimg.com/vi/bjo5XRh2COw/mqdefault.jpg,"Inilah Masjid Muhammad Cheng Hoo berlokasi di Jalan Ibrahim Ripin, Kenali Asam Bawah, Kotabaru, Jambi. Masjid yang dibuka pada perayaan Tahun Baru Imlek 12 Februari 2021 viral di media sosial. 
----------------------------------------------------------

Baca berita terupdate selengkapnya di www.inews.id

#Inewsid #IniBaruBerita #News

Ikuti juga sosial media kami:

Facebook: https://www.facebook.com/inewsdotid/
Instagram: https://www.instagram.com/inewsdotid/
Twitter: https://www.twitter.com/inewsdotid/

Download aplikasi iNews.id di App Store dan Google Play.

Android: inews.id/android
iPhone: inews.id/ios

----------------------------------------------------------",UCQA6NejSxQguRkD3L8eXHzA,2022-09-22 11:25:28
DnoenGRjEzQ,Kelenteng Sanggar Agung & Kelenteng Sam Poo Kong Bersiap Sambut Imlek,25,News & Politics,Not found,2022-01-31 06:30:29,https://i.ytimg.com/vi/DnoenGRjEzQ/mqdefault.jpg,"Menyambut perayaan Tahun Baru Imlek, sejumlah persiapan dilakukan di rumah ibadah untuk umat Tridharma, salah satunya yang dilakukan di Kelenteng Sanggar Agung Surabaya. Sementara itu, sejumlah kesibukan terlihat di Kelenteng Sam Poo Kong. 

#HeadlineNews #imlek #KelentengSanggarAgung  #KelentengSamPoo",UCzl0OrB3-ehunyotIQvK77A,2022-09-22 11:25:28
0X-RgcfEqGA,Episode 20 Jejak Cheng Ho dari Kunyang Hingga Pulau Jawa: Makam Cheng Ho,22,People & Blogs,Not found,2017-06-15 13:58:54,https://i.ytimg.com/vi/0X-RgcfEqGA/mqdefault.jpg,"Laksamana Cheng Ho diyakini meninggal di tengah laut saat ekspedisi terakhir pada 1435. Jasadnya dilarung ke laut. Tapi, makamnya bisa dijumpai di Nanjing. Tepatnya, di kompleks wisata Niushoushan atau Bukit Kepala Sapi yang ada di pinggiran Kota Nanjing. Luas bangunannya sekitar 400 meter persegi.",UCdElYqHcat_E_RFG7yRmmwg,2022-09-22 11:25:28
eQSUC5gjKEk,Piknik ke Klenteng Sam Po Kong Semarang. Berasa di Tiongkok | Wisata Indonesia,19,Travel & Events,Not found,2022-05-29 15:54:35,https://i.ytimg.com/vi/eQSUC5gjKEk/mqdefault.jpg,"Tahu Laksamana Cheng Ho? Laksamana Cheng Ho adalah seorang Laksamana Tiongkok yang berlayar dengan tujuan misi perdagangan dan perdamaian. Kali ini kami mengunjungi tempat yang merupakan peninggalan Cheng Ho di Semarang. Simak Yuk.

Hi welcome, 
Kumpulan video keseharian, jalan-jalan, wisata, camping dan traveling yang dibuang sayang. Sekedar album kenangan keluarga tapi semoga bisa jadi referensi sebelum piknik ke tempat wisata Indonesia. Kadang ya cuma ngopi cantik, hangout di cafe dan selfi di spot foto instagramable. Wisata di dalam negeri murah meriah dekat rumah seperti Bogor, Bandung, Jakarta, Cirebon, Yogyakarta, Sentul, Monas, Puncak, Lembang, Garut, Pangalengan dan lain lain bisa jadi pilihan yang murah meriah tapi indah. Halah.

Follow my IG :  https://www.instagram.com/irfan.nurm/
Email : irfannur@yahoo.com

#jalanjalan #wisataindonesia #wisatajabar #camping #campingceria #traveling #travelingvlog #wisatabandungterbaru #wisatabali #campinghoror #wisatasemarang #klenteng #kotatuasemarang #wisatasejarah",UCw2LGrkciBIIEpQ7EVd_fNw,2022-09-22 11:25:28
rVzHXrQvAWk,Indonesia - Semarang - Sam Poo Kong,22,People & Blogs,Not found,2017-06-07 15:32:48,https://i.ytimg.com/vi/rVzHXrQvAWk/mqdefault.jpg,"Kilka slow o Sam Poo Kong - foto + najciekawsze moim zdaniem informacje o tym miejscu. 
Few words about Sam Poo Kong - photo + few most interesting info.
Sorry if I said some names wrong, I did my best ;) 
Ten film powstał przy użyciu Edytora wideo YouTube (http://www.youtube.com/editor)",UCHhHlBfCOaNMhY8Z0XdsHmw,2022-09-22 11:25:28
kgJ8JJcRl4c,Kuil Sam Poo Kong & Kisah Laksamana Cheng Ho,22,People & Blogs,Not found,2020-03-22 05:28:56,https://i.ytimg.com/vi/kgJ8JJcRl4c/mqdefault.jpg,"Datang ke kota Semarang belum lengkap rasanya jika belum berkunjung ke Sam Poo Kong, 
Tempat wisata ini biasa disebut Gedung Batu karena awal mula bangunan ini dulunya memang hanya berupa sebuah gua di bukit berbatu tempat singgah penjelajah laut muslim dari China bernama Laksamana Cheng Ho (Zheng He).
Ia menjalankan misi perdamaian & perdagangan pada masa dinasti Ming Tiongkok ke seluruh kerajaan didunia, tak terkecuali kerajaan-kerajaan di Indonesia, namun saat melintas di laut utara jawa, Nahkoda (juru mudi) kapal Cheng Ho sakit keras, sehingga diputuskan untuk berlabuh di Simongan. Tempat inilah yang sekarang menjadi komplek kuil Sam Poo Kong",UCnRBkCGkhXsfoVLakZmIbqA,2022-09-22 11:25:28
f67RoFi9i9o,VLOG #1 JALAN KE SAM PO KONG,22,People & Blogs,Not found,2017-05-26 10:22:39,https://i.ytimg.com/vi/f67RoFi9i9o/mqdefault.jpg,Song : Spring In My Step-Silent Partner,UCQ4KUr30eEIzVEHqtf-c-Cg,2022-09-22 11:25:29
VPoJvALNfP8,Festival Arak-arakan Cheng Ho ke 617/2022 Sabtu 30 JULI 2022,19,Travel & Events,Not found,2022-08-17 22:34:02,https://i.ytimg.com/vi/VPoJvALNfP8/mqdefault.jpg,"Festival Arak-arakan Cheng Ho ke 617/2022

Sabtu 30 JULI 2022 di mulai dari Klenteng Tay Kak Sie sampai dengan puncak acara di Klenteng Agung Sam Poo Kong, Semarang, Jawa Tengah

Mengenang jasa Laksamana Cheng Ho  dengan menggelar event tahunan Festival Cheng Ho di Klenteng Agung Sam Poo Kong, Kota Semarang Jawa Tengah pada 
Sabtu, 30 Juli 2022. 
Dimeriahkan dengan atraksi menarik seperti Arak-arakan Budaya, Barongsai, Reog, Rampak Buto dan tari Tradisional. 
Ayo datang dan saksikan kemeriahan Festival Arak-arakan Cheng Ho 2022

#sampookongtemple #sampookong_liburan #sampookongsemarang #sampookong #wisatajawatengah #wisatasemarang #arakarakan #event #eventsemarang #festival",UCoH3OVV7GXhEQH21AOQpNZw,2022-09-22 11:25:29
Nx8MMHnWlq4,ARAK-ARAKAN SAM POO GEDE 2018  ( 1 ),29,Nonprofits & Activism,Not found,2018-08-22 17:08:48,https://i.ytimg.com/vi/Nx8MMHnWlq4/mqdefault.jpg,"Arak-arakan Sam Poo Gede
memperingati kedatangan 
YM. Kongco Sam Poo Tay Djien 
 ( Laksamana Cheng Ho )
di Semarang ke 613 Tahun
Kamis - Minggu, 09 - 12 Agustus 2018
( Lak Gwee 28 - Jit Gwee 01 - 02, 2569 )
Di Klenteng Tay Kak Sie 
Jl. Gg Lombok 62 Semarang",UCBgUdsD8L35qhdSwMurC3cg,2022-09-22 11:25:29
FaK0SxpxyOk,Benarkah Umat Islam Mengikuti Ajaran Budha? Ustadz Awi Cheng Ho,27,Education,Not found,2018-02-15 16:35:51,https://i.ytimg.com/vi/FaK0SxpxyOk/mqdefault.jpg,"Ustadz Awi Cheng Ho adalah mantan calon pendeta budha yang mempelajari perbandingan agama dan akhirnya memilih islam dan melakukan syahadat sendiri, dan mengislamkan keluarganya",UCwGsBPbABTjWYcK8nSgj9MQ,2022-09-22 11:25:29
PhXQFAadxws,58 TAHUN MALAYSIA & IDENTITINYA,24,Entertainment,Not found,2021-09-16 04:58:32,https://i.ytimg.com/vi/PhXQFAadxws/mqdefault.jpg,"58 TAHUN MALAYSIA & IDENTITINYA
Webinar membincangkan naratif yang berunsur sejarah Malaysia sempena Sambutan Hari Malaysia ke-58.",UCygCk5o9wc-ZL5VvAxWZ6lg,2022-09-22 11:25:29
h2Ij8cCC9Yw,"Gus Mus: Jika Susi Diganti, Kemungkinan Laut akan Rusak Lagi",25,News & Politics,Not found,2019-08-16 02:00:46,https://i.ytimg.com/vi/h2Ij8cCC9Yw/mqdefault.jpg,"TRIBUN-VIDEO.COM - Menteri Kelautan dan Perikanan Susi Pudjiastuti ikut menghadiri peringatan 75 tahun KH Mustofa Bisri atau Gus Mus di Semarang, Jawa Tengah, Rabu (14/8/2019) malam.

Secara khusus, Susi turut membacakan satu puisi dalam forum ""Persembahan Sahabat dan Santri untuk Kiaiku"" tersebut.

Sebelum Susi membaca puisi, Gus Mus mengundang menteri nyentrik itu naik ke atas panggung untuk bersama-sama memotong tumpeng.

Susi yang malam itu mengenakan baju merah itu pun dipanggil.

Di saat Susi berjalan ke panggung, Gus memuji perempuan asal Jawa Barat tersebut.

""Kalau Bu Susi diganti mungkin laut rusak lagi. Tolong sampaikan ke Pak Jokowi, orang yang dekat Pak Jokowi, Gus Mus mendukung bu Susi,"" tambahnya dari atas panggung.

Kebanggaan Gus Mus kepada Susi cukup beralasan.

Susi patut diidolakan atas aksi-aksi nyentriknya dan juga kebijakan tegas di bidang kelautan.

""Saya kagumi Bu Susi bukan sebagai menteri, saya kagumi sebagai perempuan Indonesia, yang bangga Indonesia, mencintai rakyat Indonesia,"" tambahnya.

Jika pun nantinya tidak dipilih lagi menjadi menteri, Gus Mus akan memberinya pekerjaan.

""Kalaupun tidak jadi menteri, saya kasih gawean (kerjaan),"" candanya.

Susi sendiri dalam kesempatan itu turut membacakan puisi karangan Gus Mus di depan ribuan warga yang hadir.

""Saya dapat kiriman 1 lembar ditulis Gus Mus, dan saya diminta bacakan,"" ucap Susi.

Sejumlah tokoh hadir dalam perayaan ulang tahun Gus Mus, antara lain Mahfud MD, Ganjar Pranowo, Susi Pudjiastuti, Sudhamek, istri almarhum Gus Dur Sinta Nuriyah, serta sejumlah seniman dan budayawan tanah air.

Selain itu, acara yang digelar di Kelenteng Sam Poo Kong Semarang itu juga dihadiri oleh ribuan orang.

Dalam kesempatan ini, Gus Mus berterima kasih kepada salah satu gurunya di sekolah rakyat. Namanya Rifai.

""Guru saya yang langsung mengajari saya dicari-cari tidak ada, hanya satu guru sekolah rakyat dan saya minta untuk dihadirkan di sini. Saya ingin mengucapkan terima kasih. Namanya Pak Rifai. Ini guru saya yang formal satu-satunya,"" tambahnya.

KH Ahmad Mustofa Bisri lahir di Rembang, 10 Agustus 1944.

Sosok yang akrab disapa Gus Mus itu adalah pengasuh Pondok Pesantren Roudlatuth Tholibin, yang didirikan tahun 1955 oleh ayah Gus Mus, KH Bisri Mustofa. Gus Mus menikah dengan Hj. Siti Fatmah dan dikaruniai 7 anak dan 13 cucu.

Gus Mus mengenyam pendidikan Universitas Al Azhar Cairo (Mesir, 1964-1970) untuk Studi Islam dan Bahasa Arab ini dan bahkan meraih beasiswa.

Ia sebelumnya menempuh pendidikan di SR 6 tahun (Rembang, 1950-1956), Pesantren Lirboyo (Kediri, 1956-1958), Pesantren Krapyak (Yogyakarta, 1958-1962), Pesantren Taman Pelajar Islam (Rembang, 1962-1964).

Sejak muda, Gus Mus yang senang membaca ini mempunyai kebiasaan menulis, terutama puisi. Tulisannya sejak remaja dimuat di berbagai media massa.
(Penulis: Kontributor Semarang, Nazar Nurdin)

Artikel ini telah tayang di Tribunnews.com dengan judul ""Tolong Sampaikan ke Pak Jokowi, Gus Mus Mendukung Bu Susi""",UCmxAIW7RDDC88EPk4ry16Kg,2022-09-22 11:25:29
